contentId,BOOKMARK,COMMENT CREATED,FOLLOW,LIKE,VIEW,virality
-6726685468116057064,0.0,2.0,2.0,0.0,26.0,96.0
-6725796505137573953,0.0,0.0,0.0,0.0,2.0,2.0
-6713697716910928909,0.0,0.0,0.0,2.0,10.0,18.0
-6707474286910397949,1.0,7.0,3.0,1.0,32.0,281.0
-6704596170548214779,0.0,0.0,0.0,1.0,8.0,12.0
-6697357763177451167,0.0,1.0,1.0,4.0,45.0,96.0
-6661204361884000663,0.0,0.0,0.0,0.0,9.0,9.0
-6659933088254630422,1.0,0.0,0.0,1.0,8.0,112.0
-6654470039478316910,1.0,1.0,1.0,3.0,80.0,227.0
-6651333707067617642,0.0,0.0,0.0,0.0,4.0,4.0
-6644942243927487010,1.0,2.0,0.0,3.0,12.0,144.0
-6644783190271298310,1.0,1.0,1.0,3.0,16.0,163.0
-6643406494673362190,1.0,0.0,0.0,3.0,29.0,141.0
-6642751159620064055,4.0,0.0,0.0,5.0,94.0,514.0
-6641749235744758169,0.0,0.0,0.0,0.0,6.0,6.0
-6639617916149472585,0.0,0.0,0.0,0.0,3.0,3.0
-6634868367571835312,0.0,0.0,0.0,1.0,2.0,6.0
-6625273991455881177,1.0,0.0,0.0,1.0,11.0,115.0
-6623581327558800021,2.0,0.0,0.0,6.0,79.0,303.0
-6603970730135147059,0.0,4.0,4.0,10.0,83.0,263.0
-6603351162010419903,2.0,0.0,0.0,5.0,67.0,287.0
-6598777110696521045,2.0,0.0,0.0,0.0,12.0,212.0
-6592496241044177853,1.0,0.0,0.0,1.0,41.0,145.0
-6590819806697898649,1.0,0.0,0.0,5.0,50.0,170.0
-6590064508646491981,0.0,0.0,1.0,0.0,48.0,73.0
-6584408680441477889,2.0,3.0,3.0,9.0,23.0,364.0
-6579094253358169934,0.0,1.0,1.0,4.0,25.0,76.0
-6570327055377820618,0.0,0.0,0.0,0.0,6.0,6.0
-6566328419164841526,0.0,0.0,0.0,1.0,14.0,18.0
-6566175321434139682,0.0,1.0,1.0,0.0,5.0,40.0
-6564402465035266866,0.0,0.0,0.0,0.0,1.0,1.0
-6558712014192834002,1.0,0.0,0.0,1.0,24.0,128.0
-6546787050052580484,1.0,0.0,0.0,1.0,2.0,106.0
-6545872007932025533,1.0,0.0,0.0,2.0,58.0,166.0
-6542996094878850014,8.0,2.0,1.0,8.0,89.0,966.0
-6537529846890876234,0.0,0.0,0.0,0.0,3.0,3.0
-6526049170878205106,0.0,0.0,0.0,0.0,9.0,9.0
-6523871595334455509,0.0,0.0,0.0,4.0,65.0,81.0
-6518848947517153700,0.0,0.0,0.0,0.0,18.0,18.0
-6514535768080218883,0.0,0.0,0.0,0.0,5.0,5.0
-6511604233888915532,0.0,0.0,0.0,0.0,5.0,5.0
-6511498353814468913,0.0,0.0,0.0,4.0,17.0,33.0
-6510151088126868601,0.0,0.0,0.0,0.0,1.0,1.0
-6504694273023533189,1.0,0.0,0.0,1.0,19.0,123.0
-6499865726739947794,0.0,0.0,0.0,0.0,1.0,1.0
-6484638837208285334,1.0,2.0,0.0,4.0,26.0,162.0
-6479058008972757948,0.0,0.0,0.0,0.0,11.0,11.0
-6468782714472551646,0.0,0.0,0.0,0.0,1.0,1.0
-6467708104873171151,4.0,3.0,3.0,10.0,58.0,603.0
-6466212324513658217,1.0,0.0,0.0,1.0,20.0,124.0
-6463637573325658465,0.0,1.0,1.0,0.0,11.0,46.0
-6460613292182959076,0.0,0.0,0.0,1.0,8.0,12.0
-6451309518266745024,0.0,0.0,0.0,0.0,3.0,3.0
-6444494220871855741,0.0,0.0,0.0,4.0,39.0,55.0
-6400214860728938634,4.0,0.0,0.0,1.0,44.0,448.0
-6397413461412629080,0.0,0.0,0.0,0.0,3.0,3.0
-6394075099886393346,0.0,0.0,0.0,0.0,10.0,10.0
-6380034335041404646,2.0,1.0,1.0,2.0,16.0,259.0
-6369211973034956889,2.0,2.0,1.0,1.0,32.0,281.0
-6362758570633473480,0.0,0.0,0.0,0.0,5.0,5.0
-6362580505010802881,0.0,0.0,0.0,0.0,8.0,8.0
-6359164149051198083,1.0,0.0,0.0,1.0,9.0,113.0
-6348943063155744346,1.0,0.0,0.0,0.0,13.0,113.0
-6347212504547574224,6.0,6.0,0.0,6.0,33.0,717.0
-6346370309134074019,2.0,0.0,0.0,2.0,11.0,219.0
-6340141548068597572,1.0,2.0,2.0,3.0,28.0,210.0
-6324550271415246022,1.0,0.0,0.0,1.0,5.0,109.0
-6313130301986591995,0.0,0.0,0.0,1.0,4.0,8.0
-6312384811410586459,1.0,0.0,0.0,0.0,3.0,103.0
-6308850935767965758,3.0,0.0,0.0,1.0,16.0,320.0
-6289909056857931861,2.0,3.0,3.0,5.0,24.0,349.0
-6273159470243757969,1.0,5.0,5.0,4.0,28.0,319.0
-6255454949363031923,1.0,0.0,0.0,0.0,12.0,112.0
-6255158415883847921,6.0,0.0,2.0,15.0,93.0,803.0
-6249065792190816357,0.0,0.0,0.0,0.0,8.0,8.0
-6245566021053602636,1.0,0.0,0.0,7.0,44.0,172.0
-6245524727898921842,0.0,0.0,0.0,0.0,1.0,1.0
-6244754482621048226,0.0,0.0,0.0,2.0,11.0,19.0
-6238628334008320788,0.0,0.0,0.0,0.0,16.0,16.0
-6215634663594744290,0.0,0.0,1.0,0.0,2.0,27.0
-6207670654614839859,0.0,0.0,0.0,0.0,2.0,2.0
-6195775145989617417,1.0,0.0,0.0,2.0,21.0,129.0
-6192959589652486637,0.0,1.0,0.0,2.0,6.0,24.0
-6192579321116251081,1.0,0.0,0.0,3.0,11.0,123.0
-6184570078369383337,1.0,1.0,0.0,2.0,15.0,133.0
-6180514744351188891,1.0,0.0,0.0,1.0,2.0,106.0
-6174871522512566947,0.0,1.0,0.0,4.0,18.0,44.0
-6171950598721418038,0.0,0.0,0.0,0.0,1.0,1.0
-6157984812065160219,0.0,4.0,0.0,0.0,22.0,62.0
-6156751702010469220,10.0,9.0,8.0,20.0,174.0,1544.0
-6151852268067518688,0.0,0.0,0.0,3.0,10.0,22.0
-6142462826726347616,0.0,0.0,0.0,0.0,2.0,2.0
-6136272094613269629,0.0,0.0,0.0,3.0,12.0,24.0
-6133746337603876146,0.0,0.0,0.0,3.0,23.0,35.0
-6126634320182965455,0.0,0.0,0.0,1.0,17.0,21.0
-6124198068300347794,0.0,2.0,2.0,2.0,21.0,99.0
-6121430502305136434,0.0,0.0,0.0,1.0,7.0,11.0
-6119620726358216329,0.0,0.0,0.0,0.0,7.0,7.0
-6115752106105570167,0.0,0.0,0.0,0.0,2.0,2.0
-6096307037126839100,1.0,0.0,0.0,0.0,4.0,104.0
-6076367233589223323,1.0,0.0,1.0,6.0,22.0,171.0
-6074661548047199165,1.0,0.0,0.0,1.0,5.0,109.0
-6074646493203713780,8.0,0.0,1.0,7.0,42.0,895.0
-6058152698516590252,0.0,1.0,1.0,5.0,28.0,83.0
-6056382045660082261,0.0,0.0,0.0,1.0,3.0,7.0
-6035458164887182128,0.0,0.0,0.0,2.0,17.0,25.0
-6016433871633244814,0.0,0.0,0.0,0.0,1.0,1.0
-6009377241272750648,0.0,1.0,0.0,2.0,39.0,57.0
-6005035774300213929,0.0,0.0,0.0,2.0,12.0,20.0
-5997769775112032630,1.0,2.0,2.0,4.0,52.0,238.0
-5989749314869037016,0.0,0.0,0.0,1.0,2.0,6.0
-5976464170927897250,0.0,0.0,0.0,0.0,12.0,12.0
-5973686110278905367,0.0,0.0,0.0,0.0,13.0,13.0
-5954724412982705962,0.0,0.0,0.0,0.0,5.0,5.0
-5953227649059336919,1.0,0.0,0.0,1.0,15.0,119.0
-5952729859839521828,1.0,0.0,1.0,4.0,42.0,183.0
-5941854046477982982,1.0,0.0,0.0,0.0,17.0,117.0
-5924653357616257702,0.0,0.0,0.0,0.0,2.0,2.0
-5920475612630001479,4.0,2.0,3.0,8.0,133.0,660.0
-5917314377186856799,1.0,0.0,0.0,0.0,8.0,108.0
-5912792039759735631,1.0,2.0,2.0,4.0,40.0,226.0
-5895530418852362770,0.0,0.0,0.0,0.0,4.0,4.0
-5881946480525580860,0.0,0.0,0.0,0.0,4.0,4.0
-5879360586463363298,4.0,4.0,4.0,5.0,82.0,642.0
-5867424949902842953,0.0,0.0,0.0,0.0,3.0,3.0
-5850390492300666299,6.0,1.0,2.0,2.0,38.0,706.0
-5848755753905481990,0.0,0.0,0.0,2.0,43.0,51.0
-5848514031542611523,0.0,1.0,2.0,17.0,46.0,174.0
-5847687782206566321,0.0,0.0,0.0,0.0,16.0,16.0
-5845411843260276924,0.0,2.0,2.0,1.0,6.0,80.0
-5843518165523212471,0.0,1.0,2.0,2.0,29.0,97.0
-5839185923562195912,1.0,0.0,0.0,0.0,20.0,120.0
-5836228373063558898,0.0,0.0,0.0,1.0,7.0,11.0
-5833012379380837354,0.0,0.0,0.0,0.0,15.0,15.0
-5829979886567267504,0.0,2.0,2.0,3.0,13.0,95.0
-5829402940194444779,1.0,0.0,0.0,0.0,12.0,112.0
-5826278791285476287,1.0,0.0,0.0,2.0,19.0,127.0
-5823763419123575797,0.0,0.0,0.0,0.0,5.0,5.0
-5823398424129440733,0.0,0.0,0.0,0.0,3.0,3.0
-5820943153819992582,0.0,0.0,0.0,0.0,1.0,1.0
-5813211845057621660,4.0,0.0,1.0,0.0,40.0,465.0
-5808672937983623398,0.0,0.0,0.0,0.0,3.0,3.0
-5799839529845993396,0.0,0.0,0.0,4.0,24.0,40.0
-5798690764728257756,0.0,1.0,0.0,0.0,4.0,14.0
-5794047401651735687,0.0,1.0,1.0,1.0,5.0,44.0
-5791454671270548045,3.0,0.0,0.0,6.0,8.0,332.0
-5790539535722288419,0.0,0.0,0.0,0.0,11.0,11.0
-5786811453218931415,0.0,0.0,0.0,2.0,7.0,15.0
-5784991738549272379,6.0,5.0,3.0,17.0,135.0,928.0
-5784228041033890044,4.0,1.0,2.0,5.0,33.0,513.0
-5781461435447152359,1.0,0.0,0.0,1.0,24.0,128.0
-5778988730475305016,3.0,0.0,0.0,4.0,24.0,340.0
-5769968511636780471,0.0,0.0,0.0,0.0,4.0,4.0
-5762305367413370284,0.0,0.0,0.0,0.0,7.0,7.0
-5756697018315640725,9.0,3.0,0.0,7.0,44.0,1002.0
-5750828394349042089,1.0,0.0,0.0,0.0,11.0,111.0
-5736221996280340620,0.0,0.0,1.0,1.0,31.0,60.0
-5729915270134094048,0.0,0.0,1.0,0.0,28.0,53.0
-5715266554592745669,0.0,0.0,0.0,0.0,4.0,4.0
-5702535287667979261,0.0,0.0,0.0,0.0,2.0,2.0
-5691384416070374740,1.0,0.0,0.0,1.0,4.0,108.0
-5691008411030226594,0.0,0.0,0.0,2.0,5.0,13.0
-5690023155612846030,2.0,0.0,0.0,0.0,26.0,226.0
-5689187996536546877,0.0,0.0,0.0,0.0,10.0,10.0
-5686522658459155544,0.0,0.0,0.0,0.0,4.0,4.0
-5684357871122991503,2.0,2.0,2.0,7.0,38.0,336.0
-5680127089889759432,0.0,0.0,0.0,0.0,8.0,8.0
-5679515279292214033,0.0,1.0,1.0,1.0,7.0,46.0
-5679427141235752819,0.0,0.0,0.0,0.0,17.0,17.0
-5678159351655490918,1.0,0.0,0.0,0.0,2.0,102.0
-5676280017759875198,1.0,0.0,0.0,0.0,3.0,103.0
-5669503112960687520,0.0,0.0,0.0,2.0,6.0,14.0
-5658245291907121574,0.0,3.0,3.0,3.0,38.0,155.0
-5649504870272917833,0.0,0.0,1.0,0.0,2.0,27.0
-5647324599703588252,0.0,0.0,0.0,0.0,4.0,4.0
-5637143900506554933,1.0,0.0,0.0,0.0,7.0,107.0
-5636731245639685654,0.0,1.0,0.0,2.0,27.0,45.0
-5628897645967553681,1.0,6.0,2.0,6.0,62.0,296.0
-5628343274127925011,0.0,1.0,1.0,0.0,3.0,38.0
-5625593730080264433,3.0,0.0,0.0,4.0,84.0,400.0
-5622405819042018718,0.0,0.0,0.0,0.0,9.0,9.0
-5618100784509704440,2.0,1.0,1.0,0.0,20.0,255.0
-5613218615976195909,0.0,0.0,0.0,0.0,8.0,8.0
-5610593914683957297,0.0,0.0,0.0,0.0,1.0,1.0
-5608160619992456731,0.0,0.0,0.0,0.0,1.0,1.0
-5605799891597699962,1.0,1.0,2.0,3.0,26.0,198.0
-5602127731550819348,1.0,0.0,0.0,1.0,16.0,120.0
-5600393064072065417,0.0,1.0,0.0,0.0,11.0,21.0
-5581910915745827384,0.0,0.0,0.0,0.0,2.0,2.0
-5579492244806284582,1.0,0.0,0.0,4.0,17.0,133.0
-5578229678262992168,0.0,0.0,0.0,0.0,2.0,2.0
-5573840044320724169,1.0,0.0,0.0,0.0,2.0,102.0
-5571606607344218289,2.0,0.0,0.0,3.0,55.0,267.0
-5570795524983603787,0.0,0.0,0.0,0.0,2.0,2.0
-5570256785328462468,0.0,0.0,0.0,0.0,2.0,2.0
-5570129644089964821,1.0,5.0,1.0,5.0,69.0,264.0
-5557505576293652420,1.0,0.0,0.0,0.0,8.0,108.0
-5550023273712568004,0.0,0.0,0.0,0.0,4.0,4.0
-5527182266336855540,0.0,0.0,0.0,1.0,21.0,25.0
-5525441367600219076,0.0,0.0,0.0,0.0,1.0,1.0
-5522643017727334716,0.0,1.0,0.0,0.0,10.0,20.0
-5521549171704079872,0.0,0.0,0.0,0.0,1.0,1.0
-5515204090203464377,3.0,1.0,0.0,5.0,36.0,366.0
-5507019982244746725,2.0,0.0,0.0,1.0,49.0,253.0
-5500597021296520708,1.0,0.0,0.0,2.0,16.0,124.0
-5491334714953807444,1.0,0.0,0.0,1.0,24.0,128.0
-5488842573681626972,8.0,1.0,3.0,9.0,79.0,1000.0
-5482295111885355605,0.0,0.0,0.0,0.0,3.0,3.0
-5470166294767187597,0.0,0.0,0.0,0.0,1.0,1.0
-5464698687596686623,0.0,0.0,0.0,2.0,14.0,22.0
-5458316826145145813,0.0,1.0,1.0,0.0,4.0,39.0
-5452374239565071760,0.0,0.0,0.0,0.0,3.0,3.0
-5446204508747882127,0.0,0.0,1.0,2.0,39.0,72.0
-5444306124868253918,0.0,0.0,0.0,1.0,7.0,11.0
-5434287697440336767,2.0,0.0,0.0,2.0,9.0,217.0
-5431549861280885742,1.0,0.0,0.0,0.0,20.0,120.0
-5414889822782394955,0.0,1.0,1.0,3.0,37.0,84.0
-5411404485622449820,0.0,0.0,0.0,0.0,1.0,1.0
-5410531116380081703,2.0,2.0,2.0,4.0,53.0,339.0
-5405021817466310759,0.0,0.0,0.0,0.0,4.0,4.0
-5403733687257676872,1.0,0.0,0.0,3.0,27.0,139.0
-5395935973320542237,0.0,0.0,0.0,0.0,5.0,5.0
-5386512752101672374,0.0,0.0,0.0,5.0,15.0,35.0
-5380376324140474506,1.0,0.0,0.0,5.0,85.0,205.0
-5363263367015469934,0.0,2.0,2.0,5.0,40.0,130.0
-5361115220834660562,0.0,0.0,1.0,0.0,23.0,48.0
-5350793437550886525,0.0,0.0,0.0,0.0,7.0,7.0
-5345231991504930502,0.0,0.0,0.0,0.0,1.0,1.0
-5331421579623797776,2.0,0.0,0.0,0.0,3.0,203.0
-5328971462978089293,0.0,0.0,0.0,0.0,3.0,3.0
-5322047011520469406,0.0,0.0,0.0,2.0,22.0,30.0
-5319401396891346003,0.0,0.0,0.0,0.0,18.0,18.0
-5315378314308323942,3.0,1.0,0.0,2.0,6.0,324.0
-5314778455998444995,0.0,0.0,0.0,0.0,2.0,2.0
-5313466754735123256,1.0,0.0,0.0,1.0,18.0,122.0
-5297634649735765167,2.0,0.0,0.0,3.0,18.0,230.0
-5289386635926629588,0.0,0.0,0.0,1.0,0.0,4.0
-5283011611531067471,0.0,4.0,4.0,2.0,25.0,173.0
-5283009029345397378,0.0,0.0,0.0,0.0,37.0,37.0
-5257244885628286303,0.0,0.0,0.0,1.0,10.0,14.0
-5255285107284514595,0.0,1.0,1.0,0.0,28.0,63.0
-5253644367331262405,1.0,0.0,1.0,3.0,42.0,179.0
-5238066650780855302,0.0,0.0,0.0,0.0,7.0,7.0
-5231736210378596444,0.0,0.0,0.0,0.0,4.0,4.0
-5214997228209357198,1.0,0.0,0.0,1.0,26.0,130.0
-5204755921272353160,1.0,1.0,1.0,1.0,9.0,148.0
-5200964355640106406,0.0,0.0,0.0,2.0,10.0,18.0
-5198756378866433953,0.0,3.0,4.0,6.0,19.0,173.0
-5193720747719231594,3.0,1.0,1.0,5.0,23.0,378.0
-5181489804915739633,0.0,2.0,1.0,2.0,11.0,64.0
-5179565226573622983,0.0,0.0,0.0,0.0,9.0,9.0
-5179258585851879449,0.0,0.0,0.0,0.0,6.0,6.0
-5170198873410718233,0.0,0.0,1.0,4.0,21.0,62.0
-5161313513317812402,2.0,2.0,2.0,5.0,45.0,335.0
-5160830061297425098,0.0,0.0,1.0,3.0,8.0,45.0
-5154395767417065070,1.0,1.0,2.0,7.0,45.0,233.0
-5151030094059373567,0.0,0.0,0.0,0.0,9.0,9.0
-5150441845583002912,1.0,2.0,2.0,2.0,17.0,195.0
-5148591903395022444,6.0,3.0,2.0,9.0,156.0,872.0
-5123671543726522991,0.0,0.0,0.0,0.0,10.0,10.0
-5116903270312432935,0.0,0.0,0.0,0.0,7.0,7.0
-5115041394506292462,1.0,0.0,0.0,0.0,10.0,110.0
-5088157426675091741,1.0,1.0,1.0,1.0,46.0,185.0
-5086435085468197402,0.0,0.0,0.0,2.0,13.0,21.0
-5082274522455747241,0.0,0.0,0.0,0.0,25.0,25.0
-5078536505040226358,0.0,1.0,1.0,2.0,23.0,66.0
-5071600977095793163,0.0,0.0,0.0,0.0,7.0,7.0
-5065077552540450930,1.0,1.0,1.0,8.0,54.0,221.0
-5060993828460133882,0.0,0.0,0.0,0.0,4.0,4.0
-5055745575969002313,1.0,0.0,0.0,0.0,6.0,106.0
-5044204125574973395,0.0,3.0,3.0,3.0,66.0,183.0
-5043294260151549400,0.0,0.0,0.0,0.0,9.0,9.0
-5039153034159656707,1.0,2.0,2.0,3.0,35.0,217.0
-5037827401452845772,6.0,0.0,1.0,2.0,43.0,676.0
-5027816744653977347,0.0,2.0,2.0,2.0,11.0,89.0
-5025556998520984849,0.0,0.0,0.0,0.0,4.0,4.0
-5024561776910686117,4.0,0.0,1.0,4.0,9.0,450.0
-5020541944663390025,0.0,0.0,0.0,1.0,2.0,6.0
-5017021199558167721,1.0,0.0,0.0,1.0,11.0,115.0
-5014627593450767720,6.0,0.0,0.0,8.0,106.0,738.0
-5011709367955107239,1.0,2.0,2.0,6.0,23.0,217.0
-5009578843275173733,0.0,0.0,0.0,0.0,2.0,2.0
-5002383425685129595,11.0,7.0,6.0,15.0,151.0,1531.0
-5000193502203199335,0.0,0.0,0.0,0.0,5.0,5.0
-4996336942690402156,5.0,1.0,2.0,10.0,70.0,670.0
-4994468824009200256,0.0,0.0,0.0,0.0,4.0,4.0
-4977928818612291634,0.0,0.0,0.0,0.0,13.0,13.0
-4975645025178552956,0.0,0.0,1.0,3.0,8.0,45.0
-4974757204495953627,1.0,0.0,1.0,3.0,38.0,175.0
-4948717594596229869,0.0,0.0,0.0,0.0,1.0,1.0
-4948201003470936673,1.0,0.0,1.0,0.0,10.0,135.0
-4944551138301474550,2.0,3.0,0.0,4.0,24.0,270.0
-4930542581518647030,0.0,0.0,0.0,0.0,1.0,1.0
-4925213312961842798,0.0,0.0,0.0,1.0,9.0,13.0
-4921088466135297415,0.0,0.0,0.0,0.0,26.0,26.0
-4920252354047555768,0.0,0.0,0.0,1.0,5.0,9.0
-4917007328809735647,0.0,0.0,0.0,0.0,6.0,6.0
-4893195573827770029,0.0,0.0,0.0,2.0,7.0,15.0
-4888170580455425266,1.0,4.0,4.0,5.0,103.0,363.0
-4882849408937990337,0.0,0.0,0.0,1.0,1.0,5.0
-4875060556471576861,2.0,1.0,1.0,2.0,51.0,294.0
-4872447160271266802,0.0,0.0,0.0,4.0,13.0,29.0
-4866987227632887920,0.0,1.0,1.0,0.0,2.0,37.0
-4864344772765973009,0.0,0.0,0.0,0.0,3.0,3.0
-4844663695104994694,1.0,0.0,0.0,0.0,13.0,113.0
-4833307637594287163,1.0,0.0,0.0,1.0,14.0,118.0
-4831310174172854034,0.0,0.0,1.0,0.0,38.0,63.0
-4798431998955209742,4.0,0.0,0.0,1.0,72.0,476.0
-4793380646045599184,0.0,0.0,0.0,0.0,4.0,4.0
-4770861947600256785,0.0,1.0,2.0,6.0,12.0,96.0
-4767439283620384185,0.0,0.0,0.0,0.0,16.0,16.0
-4765711818183276269,0.0,1.0,1.0,2.0,35.0,78.0
-4762897581600184489,0.0,0.0,1.0,1.0,3.0,32.0
-4761420664091904483,0.0,0.0,0.0,0.0,8.0,8.0
-4760639635023250284,0.0,0.0,0.0,1.0,5.0,9.0
-4754223659064624252,1.0,3.0,1.0,9.0,84.0,275.0
-4749032095489327822,0.0,0.0,0.0,0.0,5.0,5.0
-4748027149000767298,0.0,0.0,0.0,0.0,1.0,1.0
-4740532350684079805,2.0,0.0,0.0,1.0,6.0,210.0
-4738242186452730534,0.0,0.0,0.0,0.0,3.0,3.0
-4726309075125105018,0.0,0.0,0.0,0.0,4.0,4.0
-4718837078135183000,0.0,0.0,0.0,0.0,6.0,6.0
-4709710373442563586,0.0,1.0,1.0,0.0,8.0,43.0
-4707863452603278075,0.0,0.0,0.0,3.0,13.0,25.0
-4704033845097735448,0.0,0.0,0.0,0.0,5.0,5.0
-4700714777342103147,0.0,3.0,3.0,2.0,46.0,159.0
-4698104907897418459,0.0,0.0,0.0,1.0,15.0,19.0
-4673604375671208816,2.0,0.0,0.0,1.0,8.0,212.0
-4673235524420943843,0.0,0.0,0.0,0.0,11.0,11.0
-4668565519400205181,0.0,0.0,0.0,0.0,13.0,13.0
-4662020648308370136,0.0,0.0,0.0,1.0,4.0,8.0
-4657414671719964025,0.0,0.0,0.0,0.0,6.0,6.0
-4655195825208522542,2.0,1.0,1.0,7.0,67.0,330.0
-4640750981890093183,0.0,0.0,0.0,0.0,4.0,4.0
-4625438649010928449,1.0,0.0,0.0,4.0,34.0,150.0
-4615575698508618335,1.0,0.0,0.0,0.0,5.0,105.0
-4615179238096674750,0.0,0.0,0.0,6.0,13.0,37.0
-4613284400780388067,0.0,0.0,1.0,1.0,22.0,51.0
-4612605965384710183,1.0,0.0,0.0,0.0,25.0,125.0
-4608017393995766765,0.0,1.0,1.0,0.0,8.0,43.0
-4600611344822394376,0.0,0.0,0.0,1.0,8.0,12.0
-4582216289807398227,0.0,0.0,0.0,2.0,18.0,26.0
-4575943417765899041,0.0,0.0,0.0,0.0,1.0,1.0
-4571929941432664145,3.0,2.0,2.0,1.0,21.0,395.0
-4570752586662989981,0.0,0.0,0.0,0.0,3.0,3.0
-4562218760600603086,1.0,0.0,0.0,0.0,16.0,116.0
-4561077506184283336,0.0,0.0,0.0,0.0,17.0,17.0
-4552546534914807304,0.0,0.0,0.0,0.0,5.0,5.0
-4550355627706401135,0.0,0.0,0.0,0.0,24.0,24.0
-4541461982704074404,0.0,0.0,0.0,1.0,23.0,27.0
-4531029390350541169,0.0,0.0,0.0,1.0,2.0,6.0
-4524355549457527387,0.0,0.0,0.0,0.0,11.0,11.0
-4509487968959834430,2.0,2.0,1.0,12.0,80.0,373.0
-4507929853521434970,0.0,0.0,0.0,1.0,12.0,16.0
-4505450219733822767,0.0,0.0,0.0,0.0,8.0,8.0
-4503975842879662368,2.0,0.0,0.0,8.0,166.0,398.0
-4487024160266973763,0.0,2.0,2.0,7.0,55.0,153.0
-4485188959476061019,0.0,0.0,0.0,1.0,6.0,10.0
-4483059513836093676,0.0,1.0,1.0,4.0,11.0,62.0
-4475938295812802739,2.0,0.0,0.0,4.0,18.0,234.0
-4469492210394109129,0.0,0.0,0.0,1.0,6.0,10.0
-4463029741564307314,0.0,0.0,1.0,3.0,22.0,59.0
-4460374799273064357,4.0,0.0,0.0,2.0,49.0,457.0
-4458371007893120981,0.0,0.0,0.0,0.0,16.0,16.0
-4451918963121780798,0.0,0.0,0.0,0.0,4.0,4.0
-4434534460030275781,0.0,0.0,0.0,2.0,10.0,18.0
-4414039190127558142,0.0,0.0,0.0,3.0,20.0,32.0
-4412848927260591416,0.0,0.0,0.0,0.0,2.0,2.0
-4399400419562742528,0.0,0.0,0.0,0.0,7.0,7.0
-4386371945374980231,0.0,3.0,2.0,4.0,47.0,143.0
-4374331682165863764,0.0,0.0,0.0,1.0,8.0,12.0
-4358357193736101128,2.0,0.0,0.0,3.0,38.0,250.0
-4351117979148287331,0.0,0.0,0.0,0.0,1.0,1.0
-4338308747999225618,1.0,1.0,1.0,7.0,50.0,213.0
-4336877432539963613,1.0,1.0,1.0,1.0,38.0,177.0
-4336355219396419841,1.0,0.0,0.0,0.0,10.0,110.0
-4333957157636611418,2.0,3.0,5.0,14.0,168.0,579.0
-4333056764244640444,1.0,1.0,0.0,4.0,39.0,165.0
-4320251915347436672,1.0,0.0,0.0,1.0,23.0,127.0
-4318248821095057296,0.0,0.0,0.0,0.0,19.0,19.0
-4316394955033262743,0.0,0.0,0.0,0.0,5.0,5.0
-4309525417316029305,0.0,0.0,0.0,1.0,3.0,7.0
-4303046765246718776,0.0,0.0,0.0,0.0,11.0,11.0
-4295420427690447901,5.0,0.0,0.0,0.0,8.0,508.0
-4293262855938209141,0.0,1.0,2.0,4.0,22.0,98.0
-4280604324733069853,0.0,0.0,0.0,0.0,11.0,11.0
-4278025512576376201,1.0,2.0,2.0,9.0,99.0,305.0
-4270702541777554377,0.0,0.0,0.0,0.0,2.0,2.0
-4265002939801511319,0.0,0.0,0.0,0.0,1.0,1.0
-4262964715347041233,0.0,5.0,3.0,1.0,14.0,143.0
-4248528062574538011,0.0,0.0,0.0,0.0,1.0,1.0
-4239579488204604851,0.0,1.0,1.0,2.0,19.0,62.0
-4233809085822159066,0.0,2.0,0.0,1.0,6.0,30.0
-4233177915193302509,0.0,2.0,1.0,4.0,41.0,102.0
-4231142613423804992,0.0,0.0,0.0,0.0,5.0,5.0
-4228415104574264137,1.0,9.0,6.0,3.0,70.0,422.0
-4218676349553328084,0.0,0.0,0.0,1.0,5.0,9.0
-4216050818952952471,0.0,3.0,2.0,4.0,29.0,125.0
-4205603734017049464,0.0,0.0,0.0,0.0,3.0,3.0
-4205346868684833897,0.0,4.0,3.0,4.0,67.0,198.0
-4201751526335049119,0.0,0.0,0.0,0.0,3.0,3.0
-4195851681734441295,1.0,0.0,0.0,2.0,12.0,120.0
-4194520495766350572,0.0,0.0,0.0,0.0,4.0,4.0
-4187268503708157132,0.0,0.0,0.0,0.0,1.0,1.0
-4186591400427142356,0.0,0.0,0.0,1.0,3.0,7.0
-4163754746025598258,0.0,0.0,0.0,0.0,6.0,6.0
-4158297476631283435,0.0,2.0,3.0,2.0,43.0,146.0
-4145260601063545880,1.0,0.0,1.0,8.0,107.0,264.0
-4138575697540914268,1.0,0.0,0.0,1.0,8.0,112.0
-4133169317019898816,4.0,0.0,1.0,6.0,28.0,477.0
-4132331404553626868,0.0,3.0,3.0,4.0,34.0,155.0
-4130193294870737688,0.0,0.0,0.0,0.0,11.0,11.0
-4127059794203205931,0.0,0.0,0.0,1.0,9.0,13.0
-4126288159365354498,2.0,0.0,0.0,1.0,7.0,211.0
-4110991218639855802,0.0,0.0,0.0,0.0,12.0,12.0
-4110354420726924665,0.0,0.0,0.0,0.0,1.0,1.0
-4102297002729307038,0.0,0.0,0.0,2.0,12.0,20.0
-4095842175692097942,1.0,0.0,0.0,2.0,22.0,130.0
-4089455027188314262,3.0,0.0,1.0,3.0,30.0,367.0
-4086521633840243549,0.0,1.0,1.0,0.0,6.0,41.0
-4084394822880420062,4.0,4.0,4.0,6.0,99.0,663.0
-4070929606295451361,0.0,0.0,0.0,2.0,11.0,19.0
